token|nan|ts|endTs|punctuation|case|tags|wer_tags
Juan|nan|||.|UC|[]|['775']
Um|nan|||,|UC|[]|[]
Alexandra|nan|||,|UC|[]|['776']
so|nan|||,|LC|[]|[]
be|nan|||,|LC|[]|[]
before|nan||||LC|[]|[]
we|nan||||LC|[]|[]
go|nan||||LC|[]|[]
into|nan||||LC|[]|[]
our|nan|||,|LC|[]|[]
estimates|nan||||LC|[]|[]
in|nan|||,|LC|[]|[]
in|nan||||LC|[]|[]
more|nan||||LC|[]|[]
detail|nan|||,|LC|[]|[]
uh|nan|||,|LC|[]|[]
Honduras|nan|||,|UC|[]|['777']
in|nan||||LC|[]|[]
15|nan||||CA|['763:CARDINAL']|['763', '778']
days|nan||||LC|[]|['778']
of|nan||||LC|[]|[]
opening|nan||||LC|[]|[]
during|nan||||LC|[]|[]
April|nan|||,|UC|[]|['779']
we|nan||||LC|[]|[]
were|nan||||LC|[]|[]
able|nan||||LC|[]|[]
to|nan||||LC|[]|[]
dispatch|nan|||,|LC|[]|[]
uh|nan|||,|LC|[]|[]
uh|nan|||,|LC|[]|[]
around|nan||||LC|[]|['780']
50%|nan||||LC|['754:PERCENT']|['780']
of|nan||||LC|[]|[]
our|nan||||LC|[]|[]
budget|nan|||.|LC|[]|[]
Um|nan|||,|UC|[]|[]
Panama|nan|||,|UC|[]|['781']
as|nan||||LC|[]|[]
we|nan||||LC|[]|[]
said|nan||||LC|[]|[]
is|nan||||LC|[]|[]
still|nan||||LC|[]|[]
close|nan||||LC|[]|[]
and|nan||||LC|[]|[]
we|nan||||LC|[]|[]
had|nan||||LC|[]|[]
some|nan||||LC|[]|[]
dispatches|nan||||LC|[]|[]
but|nan||||LC|[]|[]
we|nan||||LC|[]|[]
heard|nan||||LC|[]|[]
some|nan||||LC|[]|[]
news|nan||||LC|[]|[]
that|nan||||LC|[]|[]
the|nan|||,|LC|[]|[]
that|nan||||LC|[]|[]
the|nan||||LC|[]|[]
economy|nan||||LC|[]|[]
will|nan||||LC|[]|[]
reopen|nan||||LC|[]|[]
on|nan||||LC|[]|[]
next|nan||||LC|[]|['782']
week|nan|||,|LC|[]|['782']
starting|nan||||LC|[]|[]
with|nan||||LC|[]|[]
construction|nan||||LC|[]|[]
as|nan||||LC|[]|[]
one|nan|||,|LC|[]|[]
as|nan||||LC|[]|[]
one|nan||||LC|[]|[]
of|nan||||LC|[]|[]
the|nan||||LC|[]|[]
sectors|nan||||LC|[]|[]
that|nan||||LC|[]|[]
reopens|nan|||.|LC|[]|[]
So|nan||||UC|[]|[]
that's|nan||||LC|[]|[]
a|nan||||LC|[]|[]
positive|nan|||,|LC|[]|[]
uh|nan|||,|LC|[]|[]
new|nan|||.|LC|[]|[]
Haiti|nan||||UC|[]|['783']
is|nan||||LC|[]|[]
at|nan||||LC|[]|[]
100%|nan||||LC|['755:PERCENT']|['755']
of|nan||||LC|[]|[]
budget|nan||||LC|[]|[]
and|nan||||LC|[]|[]
has|nan||||LC|[]|[]
been|nan||||LC|[]|[]
for|nan|||,|LC|[]|[]
uh|nan|||,|LC|[]|[]
for|nan||||LC|[]|[]
the|nan||||LC|[]|[]
first|nan|||,|LC|[]|['785']
uh|nan|||,|LC|[]|[]
four|nan||||LC|[]|['786']
months|nan||||LC|[]|['786']
of|nan||||LC|[]|['786']
the|nan||||LC|[]|['786']
year|nan||||LC|[]|['786']
and|nan||||LC|[]|[]
<inaudible>|nan||||LC|[]|[]
is|nan||||LC|[]|[]
still|nan||||LC|[]|[]
strong|nan|||.|LC|[]|[]
For|nan||||LC|[]|[]
Dominican|nan||||UC|[]|['787']
Republic|nan|||,|UC|[]|['787']
we|nan||||LC|[]|[]
did|nan||||LC|[]|[]
about|nan||||LC|[]|['788']
40%|nan||||LC|['756:PERCENT']|['788']
of|nan||||LC|[]|[]
our|nan|||,|LC|[]|[]
of|nan||||LC|[]|[]
our|nan||||LC|[]|[]
normal|nan||||LC|[]|[]
dispatches|nan||||LC|[]|[]
and|nan||||LC|[]|[]
this|nan||||LC|[]|[]
was|nan||||LC|[]|[]
construction|nan|||,|LC|[]|[]
um|nan|||,|LC|[]|[]
out|nan||||LC|['774:CONTRACTION']|['774']
of|nan||||LC|['774:CONTRACTION']|['774']
a|nan||||LC|[]|[]
halt|nan|||.|LC|[]|[]
And|nan|||,|UC|[]|[]
uh|nan|||,|LC|[]|[]
this|nan||||LC|[]|[]
was|nan||||LC|[]|[]
mainly|nan||||LC|[]|[]
between|nan||||LC|[]|[]
dispatches|nan||||LC|[]|[]
to|nan|||,|LC|[]|[]
um|nan|||,|LC|[]|[]
uh|nan|||,|LC|[]|[]
people|nan||||LC|[]|[]
that|nan||||LC|[]|[]
were|nan||||LC|[]|[]
doing|nan|||,|LC|[]|[]
uh|nan|||,|LC|[]|[]
inventories|nan||||LC|[]|[]
for|nan||||LC|[]|[]
projects|nan||||LC|[]|[]
and|nan||||LC|[]|[]
other|nan||||LC|[]|[]
small|nan|||,|LC|[]|[]
um|nan|||,|LC|[]|[]
small|nan||||LC|[]|[]
construction|nan|||.|LC|[]|[]
So|nan||||UC|[]|[]
that's|nan||||LC|[]|[]
part|nan||||LC|[]|[]
of|nan|||,|LC|[]|[]
uh|nan|||,|LC|[]|[]
uh|nan|||,|LC|[]|[]
for|nan||||LC|[]|[]
the|nan||||LC|[]|[]
country|nan|||.|LC|[]|[]
Puerto|nan||||UC|[]|['789']
Rico|nan||||UC|[]|['789']
we|nan||||LC|[]|[]
had|nan|||,|LC|[]|[]
well|nan|||,|LC|[]|[]
had|nan||||LC|[]|[]
a|nan||||LC|[]|[]
very|nan||||LC|[]|[]
long|nan||||LC|[]|[]
closure|nan||||LC|[]|[]
but|nan||||LC|[]|[]
development|nan||||LC|[]|[]
has|nan||||LC|[]|[]
a|nan||||LC|[]|[]
different|nan||||LC|[]|[]
point|nan||||LC|[]|[]
in|nan||||LC|[]|[]
time|nan||||LC|[]|[]
reopened|nan||||LC|[]|[]
the|nan|||,|LC|[]|[]
um|nan|||,|LC|[]|[]
some|nan|||,|LC|[]|[]
uh|nan|||,|LC|[]|[]
areas|nan|||,|LC|[]|[]
for|nan||||LC|[]|[]
example|nan||||LC|[]|[]
small|nan||||LC|[]|[]
hardware|nan||||LC|[]|[]
stores|nan|||,|LC|[]|[]
the|nan||||LC|[]|[]
initial|nan||||LC|[]|[]
dispatches|nan||||LC|[]|[]
are|nan||||LC|[]|[]
two|nan||||LC|[]|['790']
days|nan||||LC|[]|['790']
a|nan||||LC|[]|[]
week|nan|||.|LC|[]|[]
And|nan|||,|UC|[]|[]
uh|nan|||,|LC|[]|[]
that's|nan||||LC|[]|[]
long|nan||||LC|[]|[]
along|nan||||LC|[]|[]
with|nan||||LC|[]|[]
exports|nan||||LC|[]|[]
represented|nan||||LC|[]|[]
about|nan||||LC|[]|['791']
25%|nan||||LC|['757:PERCENT']|['791']
of|nan||||LC|[]|[]
our|nan|||,|LC|[]|[]
of|nan||||LC|[]|[]
the|nan||||LC|[]|[]
budget|nan|||.|LC|[]|[]
So|nan|||,|LC|[]|[]
uh|nan|||,|LC|[]|[]
it|nan||||LC|[]|[]
was|nan||||LC|[]|[]
obvious|nan||||LC|[]|[]
that|nan||||LC|[]|[]
Puerto|nan||||UC|[]|['792']
Rico|nan||||UC|[]|['792']
will|nan||||LC|[]|[]
reopen|nan||||LC|[]|[]
the|nan||||LC|[]|[]
construction|nan||||LC|[]|[]
sector|nan|||,|LC|[]|[]
also|nan||||LC|[]|[]
starting|nan||||LC|[]|[]
next|nan||||LC|[]|['793']
week|nan|||.|LC|[]|['793']
Um|nan|||,|UC|[]|[]
the|nan|||,|LC|[]|[]
um|nan|||,|LC|[]|[]
<inaudible>|nan||||LC|[]|[]
which|nan||||LC|[]|[]
had|nan||||LC|[]|[]
also|nan||||LC|[]|[]
closures|nan||||LC|[]|[]
in|nan||||LC|[]|[]
most|nan||||LC|[]|[]
of|nan||||LC|[]|[]
the|nan||||LC|[]|[]
islands|nan|||,|LC|[]|[]
the|nan||||LC|[]|[]
budget|nan||||LC|[]|[]
was|nan||||LC|[]|[]
around|nan||||LC|[]|['794']
40%|nan||||LC|['758:PERCENT']|['794']
as|nan||||LC|[]|[]
well|nan|||.|LC|[]|[]
And|nan||||UC|[]|[]
then|nan||||LC|[]|[]
we|nan||||LC|[]|[]
have|nan||||LC|[]|[]
<inaudible>|nan||||LC|[]|[]
in|nan||||LC|[]|[]
84|nan|||,|CA|['769:CARDINAL']|['769']
85%|nan||||LC|['759:PERCENT']|['759']
of|nan||||LC|[]|[]
budgets|nan||||LC|[]|[]
and|nan||||LC|[]|[]
just|nan||||LC|[]|[]
at|nan||||LC|[]|[]
50%|nan||||LC|['760:PERCENT']|['760']
decline|nan|||.|LC|[]|[]
Uh|nan|||,|UC|[]|[]
French|nan||||UC|[]|['798']
Guiana|nan||||UC|[]|['798']
was|nan||||LC|[]|[]
at|nan||||LC|[]|[]
105%|nan||||LC|['761:PERCENT']|['761']
of|nan||||LC|[]|[]
their|nan||||LC|[]|[]
budget|nan||||LC|[]|[]
so|nan||||LC|[]|[]
even|nan||||LC|[]|[]
though|nan||||LC|[]|[]
that|nan||||LC|[]|[]
there|nan||||LC|[]|[]
were|nan||||LC|[]|[]
measures|nan||||LC|[]|[]
taken|nan||||LC|[]|[]
by|nan||||LC|[]|[]
the|nan||||LC|[]|[]
government|nan||||LC|[]|[]
we|nan||||LC|[]|[]
did|nan||||LC|[]|[]
not|nan||||LC|[]|[]
see|nan|||,|LC|[]|[]
uh|nan|||,|LC|[]|[]
a|nan||||LC|[]|[]
decrease|nan||||LC|[]|[]
in|nan||||LC|[]|[]
demand|nan|||.|LC|[]|[]
And|nan|||,|UC|[]|[]
uh|nan|||,|LC|[]|[]
the|nan||||LC|[]|[]
rest|nan||||LC|[]|[]
of|nan||||LC|[]|[]
the|nan||||LC|[]|[]
export|nan||||LC|[]|[]
markets|nan||||LC|[]|[]
were|nan||||LC|[]|[]
about|nan|||,|LC|[]|[]
uh|nan|||,|LC|[]|[]
70%|nan|||.|LC|['762:PERCENT']|['762']
So|nan|||,|UC|[]|[]
uh|nan|||,|LC|[]|[]
we|nan||||LC|[]|[]
assume|nan||||LC|[]|[]
a|nan||||LC|[]|[]
May|nan||||UC|[]|['802']
now|nan||||LC|[]|[]
that|nan||||LC|[]|[]
we|nan|||,|LC|[]|[]
that|nan||||LC|[]|[]
we|nan||||LC|[]|[]
had|nan||||LC|[]|[]
before|nan||||LC|[]|[]
April|nan|||,|UC|[]|['803']
so|nan||||LC|[]|[]
that's|nan|||,|LC|[]|[]
uh|nan|||,|LC|[]|[]
uh|nan|||,|LC|[]|[]
encouraging|nan||||LC|[]|[]
news|nan|||.|LC|[]|[]
Thanks|nan|||,|UC|[]|[]
Juan|nan|||.|UC|[]|['804']
Thank|nan||||UC|[]|[]
you|nan||||LC|[]|[]
very|nan||||LC|[]|[]
much|nan|||.|LC|[]|[]
This|nan||||UC|[]|[]
was|nan||||LC|[]|[]
very|nan||||LC|[]|[]
clear|nan||||LC|[]|[]
and|nan||||LC|[]|[]
just|nan||||LC|[]|[]
a|nan||||LC|[]|[]
quick|nan||||LC|[]|[]
follow|nan||||LC|[]|[]
up|nan||||LC|[]|[]
on|nan||||LC|[]|[]
your|nan||||LC|[]|[]
savings|nan||||LC|[]|[]
there|nan|||,|LC|[]|[]
is|nan||||LC|[]|[]
it|nan||||LC|[]|[]
fair|nan||||LC|[]|[]
to|nan||||LC|[]|[]
assume|nan||||LC|[]|[]
that|nan||||LC|[]|[]
it|nan||||LC|['809:CONTRACTION']|['809']
will|nan||||LC|['809:CONTRACTION']|['809']
be|nan||||LC|[]|[]
proportionally|nan||||LC|[]|[]
split|nan||||LC|[]|[]
in|nan||||LC|[]|[]
all|nan||||LC|[]|[]
the|nan||||LC|[]|[]
countries|nan|||?|LC|[]|[]
I|nan||||CA|[]|[]
mean|nan|||,|LC|[]|[]
the|nan||||LC|[]|[]
$75|nan||||CA|['805:MONEY']|['805']
to|nan||||LC|[]|[]
$90|nan||||CA|['806:MONEY']|['806']
million|nan|||,|LC|[]|['806']
it|nan|||,|LC|[]|[]
would|nan||||LC|[]|[]
it|nan||||LC|[]|[]
be|nan||||LC|[]|[]
proportional|nan||||LC|[]|[]
all|nan||||LC|[]|[]
across|nan||||LC|[]|[]
the|nan||||LC|[]|[]
U.S|nan|||,|LC|['1271:FALLBACK']|['2037', '811']
Columbia|nan||||UC|[]|['812']
and|nan||||LC|[]|[]
the|nan||||LC|[]|[]
Caribbean|nan|||?|UC|[]|['813']
Uh|nan|||,|UC|[]|[]
yeah|nan|||.|LC|[]|[]
We|nan||||UC|['815:CONTRACTION']|['815']
are|nan||||LC|['815:CONTRACTION']|['815']
expecting|nan||||LC|[]|[]
the|nan|||,|LC|[]|[]
the|nan||||LC|[]|[]
highest|nan||||LC|[]|[]
savings|nan||||LC|[]|[]
in|nan||||LC|[]|[]
Columbia|nan|||,|UC|[]|['816']
followed|nan||||LC|[]|[]
by|nan||||LC|[]|[]
the|nan||||LC|[]|[]
U.S|nan||||LC|['1272:FALLBACK']|['2038', '817']
and|nan||||LC|[]|[]
then|nan||||LC|[]|[]
by|nan||||LC|[]|[]
the|nan||||LC|[]|[]
C.C.A|nan|||,|LC|['814:ABBREVIATION']|['814']
Alexandra|nan|||.|UC|[]|['819']
Thank|nan||||UC|[]|[]
you|nan||||LC|[]|[]
very|nan||||LC|[]|[]
much|nan|||.|LC|[]|[]
Thank|nan||||UC|[]|[]
you|nan|||.|LC|[]|[]
Our|nan||||UC|[]|[]
next|nan||||LC|[]|[]
question|nan||||LC|[]|[]
comes|nan||||LC|[]|[]
from|nan|||,|LC|[]|[]
<unk>|nan|||,|LC|[]|[]
with|nan||||LC|[]|[]
Coffee|nan||||UC|[]|['821']
Colombiana|nan|||.|UC|[]|['821']
Hi|nan|||,|UC|[]|[]
everybody|nan|||.|LC|[]|[]
The|nan||||UC|[]|[]
first|nan||||LC|[]|['823']
one|nan||||LC|[]|[]
is|nan||||LC|[]|[]
related|nan||||LC|[]|[]
to|nan||||LC|[]|[]
the|nan||||LC|[]|[]
cement|nan||||LC|[]|[]
prices|nan||||LC|[]|[]
in|nan||||LC|[]|[]
Columbia|nan|||,|UC|[]|['824']
I|nan||||CA|[]|[]
want|nan||||LC|['822:CONTRACTION']|['822']
to|nan||||LC|['822:CONTRACTION']|['822']
know|nan||||LC|[]|[]
the|nan||||LC|[]|[]
connection|nan||||LC|[]|[]
<inaudible>|nan|||.|LC|[]|[]
Hi|nan||||UC|[]|[]
Roberto|nan|||,|UC|[]|['826']
I'm|nan||||UC|['825:CONTRACTION']|['825']
sorry|nan|||,|LC|[]|[]
but|nan||||LC|[]|[]
we|nan||||LC|[]|[]
can't|nan||||LC|[]|[]
listen|nan||||LC|[]|[]
to|nan||||LC|[]|[]
you|nan|||.|LC|[]|[]
Can|nan||||UC|[]|[]
you|nan||||LC|[]|[]
speak|nan||||LC|[]|[]
louder|nan||||LC|[]|[]
please|nan|||?|LC|[]|[]
Can|nan||||UC|[]|[]
you|nan||||LC|[]|[]
listen|nan||||LC|[]|[]
now|nan|||?|LC|[]|[]
Can|nan||||UC|[]|[]
you|nan||||LC|[]|[]
listen|nan||||LC|[]|[]
now|nan|||?|LC|[]|[]
Can|nan||||UC|[]|[]
you|nan||||LC|[]|[]
speak|nan||||LC|[]|[]
louder|nan|||?|LC|[]|[]
Can|nan|||,|UC|[]|[]
can|nan||||LC|[]|[]
you|nan||||LC|[]|[]
listen|nan||||LC|[]|[]
to|nan||||LC|[]|[]
me|nan||||LC|[]|[]
now|nan|||?|LC|[]|[]
Yeah|nan|||,|UC|[]|[]
its|nan||||LC|[]|[]
better|nan|||.|LC|[]|[]
Okay|nan|||.|UC|[]|[]
Okay|nan|||.|UC|[]|[]
Okay|nan|||.|UC|[]|[]
Thank|nan||||UC|[]|[]
you|nan|||,|LC|[]|[]
I|nan||||CA|['828:CONTRACTION']|['828']
am|nan||||LC|['828:CONTRACTION']|['828']
sorry|nan||||LC|[]|[]
for|nan||||LC|[]|[]
that|nan|||.|LC|[]|[]
Yes|nan|||,|UC|[]|[]
I|nan||||CA|[]|[]
have|nan||||LC|[]|[]
just|nan||||LC|[]|[]
a|nan||||LC|[]|[]
few|nan||||LC|[]|[]
questions|nan|||.|LC|[]|[]
The|nan||||UC|[]|[]
first|nan||||LC|[]|['829']
one|nan|||,|LC|[]|[]
can|nan||||LC|[]|[]
you|nan||||LC|[]|[]
tell|nan||||LC|[]|[]
me|nan||||LC|[]|[]
the|nan||||LC|[]|[]
quarterly|nan||||LC|[]|['830']
cement|nan||||LC|[]|[]
price|nan||||LC|[]|[]
variations|nan||||LC|[]|[]
in|nan||||LC|[]|[]
Colombia|nan|||?|UC|[]|['831']
The|nan||||UC|[]|[]
second|nan||||LC|[]|['832']
is|nan||||LC|[]|[]
about|nan||||LC|[]|[]
any|nan||||LC|[]|[]
market|nan||||LC|[]|[]
share|nan||||LC|[]|[]
loss|nan||||LC|[]|[]
that|nan||||LC|[]|[]
we|nan||||LC|[]|[]
could|nan||||LC|[]|[]
have|nan||||LC|[]|[]
in|nan||||LC|[]|[]
Colombia|nan||||UC|[]|['833']
in|nan||||LC|[]|[]
the|nan||||LC|[]|['834']
quarter|nan||||LC|[]|['834']
due|nan||||LC|[]|[]
to|nan||||LC|[]|[]
the|nan||||LC|[]|[]
entrance|nan||||LC|[]|[]
of|nan||||LC|[]|[]
a|nan||||LC|[]|[]
new|nan||||LC|[]|[]
competitor|nan|||?|LC|[]|[]
And|nan||||UC|[]|[]
the|nan||||LC|[]|[]
last|nan||||LC|[]|[]
one|nan|||,|LC|[]|[]
uh|nan|||,|LC|[]|[]
the|nan||||LC|[]|[]
4G|nan||||CA|['827:ALPHANUMERIC']|['827']
projects|nan||||LC|[]|[]
estimations|nan||||LC|[]|[]
in|nan||||LC|[]|[]
Columbia|nan|||.|UC|[]|['836']
Thank|nan||||UC|[]|[]
you|nan|||.|LC|[]|[]
Uh|nan|||,|UC|[]|[]
thank|nan||||LC|[]|[]
you|nan|||,|LC|[]|[]
Roberto|nan|||.|UC|[]|['844']
The|nan||||UC|[]|[]
quarterly|nan||||LC|[]|['845']
cement|nan||||LC|[]|[]
price|nan||||LC|[]|[]
variation|nan||||LC|[]|[]
in|nan||||LC|[]|[]
Columbia|nan||||UC|[]|['846']
is|nan||||LC|[]|[]
five|nan|||,|LC|[]|['847']
5%|nan|||.|LC|['837:PERCENT']|['837']
We|nan||||UC|[]|[]
continue|nan||||LC|[]|[]
deploying|nan|||,|LC|[]|[]
uh|nan|||,|LC|[]|[]
with|nan||||LC|[]|[]
another|nan||||LC|[]|[]
successful|nan||||LC|[]|[]
strategy|nan||||LC|[]|[]
of|nan||||LC|[]|[]
leading|nan||||LC|[]|[]
the|nan||||LC|[]|[]
price|nan||||LC|[]|[]
recovery|nan||||LC|[]|[]
in|nan||||LC|[]|[]
the|nan||||LC|[]|[]
market|nan|||.|LC|[]|[]
Uh|nan|||,|UC|[]|[]
we|nan||||LC|[]|[]
may|nan||||LC|[]|[]
have|nan||||LC|[]|[]
lost|nan|||,|LC|[]|[]
uh|nan|||,|LC|[]|[]
you|nan||||LC|[]|[]
know|nan|||,|LC|[]|[]
very|nan||||LC|[]|[]
slightly|nan||||LC|[]|[]
a|nan||||LC|[]|[]
market|nan||||LC|[]|[]
share|nan||||LC|[]|[]
in|nan||||LC|[]|[]
the|nan||||LC|[]|[]
cement|nan||||LC|[]|[]
business|nan||||LC|[]|[]
in|nan||||LC|[]|[]
Columbia|nan|||.|UC|[]|['849']
It|nan||||UC|[]|[]
was|nan||||LC|[]|[]
growing|nan||||LC|[]|[]
in|nan||||LC|[]|[]
excess|nan||||LC|[]|[]
of|nan||||LC|[]|[]
7%|nan||||LC|['838:PERCENT']|['838']
during|nan||||LC|[]|[]
months|nan||||LC|[]|['851']
through|nan||||LC|[]|['851']
the|nan||||LC|[]|['851']
end|nan||||LC|[]|['851']
of|nan||||LC|[]|['851']
February|nan|||.|UC|[]|['851']
And|nan||||UC|[]|[]
we|nan||||LC|[]|[]
were|nan||||LC|[]|[]
basically|nan||||LC|[]|[]
flat|nan|||,|LC|[]|[]
but|nan||||LC|[]|[]
we|nan||||LC|[]|[]
were|nan|||,|LC|[]|[]
we|nan||||LC|[]|[]
were|nan||||LC|[]|[]
very|nan||||LC|[]|[]
pleased|nan||||LC|[]|[]
with|nan||||LC|[]|[]
the|nan||||LC|[]|[]
success|nan||||LC|[]|[]
of|nan||||LC|[]|[]
our|nan||||LC|[]|[]
strategy|nan||||LC|[]|[]
of|nan||||LC|[]|[]
price|nan||||LC|[]|[]
recovery|nan|||.|LC|[]|[]
Um|nan|||,|UC|[]|[]
we|nan||||LC|['841:CONTRACTION']|['841']
will|nan||||LC|['841:CONTRACTION']|['841']
have|nan||||LC|[]|[]
to|nan||||LC|[]|[]
wait|nan||||LC|[]|[]
until|nan||||LC|[]|[]
we|nan||||LC|[]|[]
have|nan|||,|LC|[]|[]
uh|nan|||,|LC|[]|[]
more|nan||||LC|[]|[]
visibility|nan||||LC|[]|[]
in|nan||||LC|[]|[]
the|nan||||LC|[]|['852']
second|nan||||LC|[]|['852']
quarter|nan||||LC|[]|['852']
but|nan||||LC|[]|[]
we|nan||||LC|['842:CONTRACTION']|['842']
are|nan||||LC|['842:CONTRACTION']|['842']
very|nan||||LC|[]|[]
pleased|nan||||LC|[]|[]
with|nan||||LC|[]|[]
our|nan||||LC|[]|[]
market|nan||||LC|[]|[]
position|nan||||LC|[]|[]
in|nan|||,|LC|[]|[]
in|nan||||LC|[]|[]
Columbia|nan|||.|UC|[]|['853']
I|nan||||CA|[]|[]
don't|nan||||LC|['843:CONTRACTION']|['843']
know|nan|||,|LC|['843:CONTRACTION']|['843']
Tom|nan|||,|UC|[]|['854']
would|nan||||LC|[]|[]
you|nan||||LC|[]|[]
like|nan||||LC|[]|[]
to|nan||||LC|[]|[]
add|nan||||LC|[]|[]
a|nan||||LC|[]|[]
little|nan||||LC|[]|[]
bit|nan||||LC|[]|[]
more|nan||||LC|[]|[]
color|nan||||LC|[]|[]
to|nan||||LC|[]|[]
the|nan|||,|LC|[]|[]
to|nan||||LC|[]|[]
the|nan||||LC|[]|[]
answer|nan|||?|LC|[]|[]
Um|nan|||,|UC|[]|[]
well|nan||||LC|[]|[]
about|nan||||LC|[]|[]
the|nan|||,|LC|[]|[]
the|nan||||LC|[]|[]
4G|nan||||CA|['855:ALPHANUMERIC']|['855']
project|nan||||LC|[]|[]
estimation|nan|||,|LC|[]|[]
um|nan|||,|LC|[]|[]
we're|nan||||LC|['857:CONTRACTION']|['857']
seeing|nan|||,|LC|[]|[]
um|nan|||,|LC|[]|[]
you|nan||||LC|[]|[]
know|nan|||,|LC|[]|[]
all|nan||||LC|[]|[]
of|nan||||LC|[]|[]
the|nan||||LC|[]|[]
projects|nan|||,|LC|[]|[]
uh|nan|||,|LC|[]|[]
going|nan||||LC|[]|[]
strong|nan|||,|LC|[]|[]
uh|nan|||,|LC|[]|[]
financially|nan||||LC|[]|[]
solid|nan||||LC|[]|[]
still|nan||||LC|[]|[]
and|nan|||,|LC|[]|[]
and|nan|||,|LC|[]|[]
um|nan|||,|LC|[]|[]
and|nan|||,|LC|[]|[]
and|nan||||LC|[]|[]
we|nan||||LC|[]|[]
see|nan||||LC|[]|[]
our|nan|||,|LC|[]|[]
you|nan||||LC|[]|[]
know|nan|||,|LC|[]|[]
most|nan||||LC|[]|[]
of|nan||||LC|[]|[]
our|nan||||LC|[]|[]
customers|nan||||LC|[]|[]
very|nan||||LC|[]|[]
busy|nan|||.|LC|[]|[]
Uh|nan|||,|UC|[]|[]
taking|nan||||LC|[]|[]
care|nan||||LC|[]|[]
of|nan|||,|LC|[]|[]
of|nan||||LC|[]|[]
their|nan||||LC|[]|[]
employees|nan||||LC|[]|[]
with|nan|||,|LC|[]|[]
uh|nan|||,|LC|[]|[]
with|nan||||LC|[]|[]
all|nan||||LC|[]|[]
these|nan|||,|LC|[]|[]
you|nan||||LC|[]|[]
know|nan|||,|LC|[]|[]
very|nan||||LC|[]|[]
demanding|nan||||LC|[]|[]
protocols|nan|||,|LC|[]|[]
you|nan||||LC|[]|[]
know|nan|||,|LC|[]|[]
health|nan||||LC|[]|[]
and|nan||||LC|[]|[]
safety|nan|||,|LC|[]|[]
and|nan|||,|LC|[]|[]
um|nan|||,|LC|[]|[]
you|nan||||LC|[]|[]
know|nan|||,|LC|[]|[]
we|nan|||,|LC|[]|[]
we|nan||||LC|[]|[]
feel|nan|||,|LC|[]|[]
we|nan||||LC|['858:CONTRACTION']|['858']
are|nan||||LC|['858:CONTRACTION']|['858']
still|nan||||LC|[]|[]
seeing|nan|||,|LC|[]|[]
uh|nan|||,|LC|[]|[]
4G|nan||||CA|['856:ALPHANUMERIC']|['856']
as|nan||||LC|[]|[]
a|nan|||,|LC|[]|[]
a|nan||||LC|[]|[]
main|nan||||LC|[]|[]
driver|nan||||LC|[]|[]
of|nan||||LC|[]|[]
demand|nan|||.|LC|[]|[]
Um|nan|||,|UC|[]|[]
that's|nan||||LC|[]|[]
pretty|nan||||LC|[]|[]
much|nan||||LC|[]|[]
what|nan||||LC|[]|[]
I|nan||||CA|[]|[]
wanted|nan||||LC|[]|[]
to|nan||||LC|[]|[]
say|nan||||LC|[]|[]
about|nan||||LC|[]|[]
that|nan|||.|LC|[]|[]
Perfect|nan|||.|UC|[]|[]
Roberto|nan|||,|UC|[]|['861']
does|nan||||LC|[]|[]
that|nan||||LC|[]|[]
answer|nan||||LC|[]|[]
your|nan||||LC|[]|[]
question|nan|||?|LC|[]|[]
Yes|nan|||.|UC|[]|[]
Yes|nan|||.|UC|[]|[]
Thank|nan||||UC|[]|[]
you|nan||||LC|[]|[]
very|nan||||LC|[]|[]
much|nan|||.|LC|[]|[]
Thank|nan||||UC|[]|[]
you|nan|||.|LC|[]|[]
In|nan||||UC|[]|[]
our|nan||||LC|[]|[]
next|nan||||LC|[]|[]
question|nan|||,|LC|[]|[]
is|nan||||LC|[]|[]
Juan|nan||||UC|[]|['862']
Diaz|nan||||UC|[]|['862']
<inaudible>|nan|||.|LC|[]|[]
Hi|nan|||,|UC|[]|[]
good|nan||||LC|[]|[]
morning|nan|||.|LC|[]|[]
And|nan||||UC|[]|[]
thank|nan||||LC|[]|[]
you|nan||||LC|[]|[]
for|nan||||LC|[]|[]
the|nan||||LC|[]|[]
presentation|nan|||.|LC|[]|[]
I|nan|||,|CA|[]|[]
I|nan||||CA|[]|[]
have|nan||||LC|[]|[]
two|nan||||LC|[]|['865']
questions|nan|||.|LC|[]|[]
My|nan||||UC|[]|[]
first|nan||||LC|[]|['866']
question|nan||||LC|[]|[]
is|nan|||,|LC|[]|[]
um|nan|||,|LC|[]|[]
could|nan||||LC|[]|[]
you|nan||||LC|[]|[]
spend|nan||||LC|[]|[]
more|nan||||LC|[]|[]
on|nan||||LC|[]|[]
the|nan||||LC|[]|[]
construction|nan||||LC|[]|[]
of|nan||||LC|[]|[]
the|nan||||LC|[]|[]
net|nan||||LC|[]|[]
debt|nan||||LC|[]|[]
EBITDA|nan||||CA|['864:ABBREVIATION']|['864']
plus|nan||||LC|[]|[]
dividends|nan||||LC|[]|[]
ratio|nan|||,|LC|[]|[]
uh|nan|||,|LC|[]|[]
in|nan||||LC|[]|[]
dollars|nan|||?|LC|[]|[]
And|nan||||UC|[]|[]
what|nan||||LC|[]|[]
would|nan|||,|LC|[]|[]
what|nan||||LC|[]|[]
would|nan||||LC|[]|[]
this|nan||||LC|[]|[]
indicator|nan||||LC|[]|[]
be|nan||||LC|[]|[]
including|nan||||LC|[]|[]
